,Subdistrict Name,State Name,District Name
2342,Mekliganj,WEST BENGAL,Koch Bihar 
2343,Mathabhanga - I,WEST BENGAL,Koch Bihar 
2344,Mathabhanga - II,WEST BENGAL,Koch Bihar 
2345,Cooch Behar - I,WEST BENGAL,Koch Bihar 
2346,Cooch Behar - II,WEST BENGAL,Koch Bihar 
2347,Tufanganj - I,WEST BENGAL,Koch Bihar 
2348,Tufanganj - II,WEST BENGAL,Koch Bihar 
2349,Dinhata - I,WEST BENGAL,Koch Bihar 
2350,Dinhata - II,WEST BENGAL,Koch Bihar 
2351,Sitai,WEST BENGAL,Koch Bihar 
2352,Sitalkuchi,WEST BENGAL,Koch Bihar 
2354,Chopra,WEST BENGAL,Uttar Dinajpur
2355,Islampur,WEST BENGAL,Uttar Dinajpur
2356,Goalpokhar - I,WEST BENGAL,Uttar Dinajpur
2357,Goalpokhar - II,WEST BENGAL,Uttar Dinajpur
2358,Karandighi,WEST BENGAL,Uttar Dinajpur
2359,Raiganj,WEST BENGAL,Uttar Dinajpur
2360,Hemtabad,WEST BENGAL,Uttar Dinajpur
2361,Kaliaganj,WEST BENGAL,Uttar Dinajpur
2362,Itahar,WEST BENGAL,Uttar Dinajpur
2364,Kushmundi,WEST BENGAL,Dakshin Dinajpur
2365,Gangarampur,WEST BENGAL,Dakshin Dinajpur
2366,Kumarganj,WEST BENGAL,Dakshin Dinajpur
2367,Hilli,WEST BENGAL,Dakshin Dinajpur
2368,Balurghat,WEST BENGAL,Dakshin Dinajpur
2369,Tapan,WEST BENGAL,Dakshin Dinajpur
2370,Bansihari,WEST BENGAL,Dakshin Dinajpur
2371,Harirampur,WEST BENGAL,Dakshin Dinajpur
2373,Harishchandrapur - I,WEST BENGAL,Maldah 
2374,Harishchandrapur - II,WEST BENGAL,Maldah 
2375,Chanchal - I,WEST BENGAL,Maldah 
2376,Chanchal - II,WEST BENGAL,Maldah 
2377,Ratua - I,WEST BENGAL,Maldah 
2378,Ratua - II,WEST BENGAL,Maldah 
2379,Gazole,WEST BENGAL,Maldah 
2380,Bamangola,WEST BENGAL,Maldah 
2381,Habibpur,WEST BENGAL,Maldah 
2382,Maldah (old),WEST BENGAL,Maldah 
2383,English Bazar,WEST BENGAL,Maldah 
2384,Manikchak,WEST BENGAL,Maldah 
2385,Kaliachak - I,WEST BENGAL,Maldah 
2386,Kaliachak - II,WEST BENGAL,Maldah 
2387,Kaliachak - III,WEST BENGAL,Maldah 
2389,Farakka,WEST BENGAL,Murshidabad 
2390,Samserganj,WEST BENGAL,Murshidabad 
2391,Suti - I,WEST BENGAL,Murshidabad 
2392,Suti - II,WEST BENGAL,Murshidabad 
2393,Raghunathganj - I,WEST BENGAL,Murshidabad 
2394,Raghunathganj - II,WEST BENGAL,Murshidabad 
2395,Lalgola,WEST BENGAL,Murshidabad 
2396,Sagardighi,WEST BENGAL,Murshidabad 
2397,Bhagawangola - I,WEST BENGAL,Murshidabad 
2398,Bhagawangola - II,WEST BENGAL,Murshidabad 
2399,Raninagar - II,WEST BENGAL,Murshidabad 
2400,Jalangi,WEST BENGAL,Murshidabad 
2401,Domkal,WEST BENGAL,Murshidabad 
2402,Raninagar - I,WEST BENGAL,Murshidabad 
2403,Murshidabad Jiaganj,WEST BENGAL,Murshidabad 
2404,Nabagram,WEST BENGAL,Murshidabad 
2405,Khargram,WEST BENGAL,Murshidabad 
2406,Kandi,WEST BENGAL,Murshidabad 
2407,Berhampore,WEST BENGAL,Murshidabad 
2408,Hariharpara,WEST BENGAL,Murshidabad 
2409,Nawda,WEST BENGAL,Murshidabad 
2410,Beldanga - I,WEST BENGAL,Murshidabad 
2411,Beldanga - II,WEST BENGAL,Murshidabad 
2412,Bharatpur - II,WEST BENGAL,Murshidabad 
2413,Bharatpur - I,WEST BENGAL,Murshidabad 
2414,Burwan,WEST BENGAL,Murshidabad 
2416,Murarai - I,WEST BENGAL,Birbhum
2417,Murarai - II,WEST BENGAL,Birbhum
2418,Nalhati - I,WEST BENGAL,Birbhum
2419,Nalhati - II,WEST BENGAL,Birbhum
2420,Rampurhat - I,WEST BENGAL,Birbhum
2421,Rampurhat - II,WEST BENGAL,Birbhum
2422,Mayureswar - I,WEST BENGAL,Birbhum
2423,Mayureswar - II,WEST BENGAL,Birbhum
2424,Mohammad Bazar,WEST BENGAL,Birbhum
2425,Rajnagar,WEST BENGAL,Birbhum
2426,Suri - I,WEST BENGAL,Birbhum
2427,Suri - II,WEST BENGAL,Birbhum
2428,Sainthia,WEST BENGAL,Birbhum
2429,Labpur,WEST BENGAL,Birbhum
2430,Nanoor,WEST BENGAL,Birbhum
2431,Bolpur Sriniketan,WEST BENGAL,Birbhum
2432,Illambazar,WEST BENGAL,Birbhum
2433,Dubrajpur,WEST BENGAL,Birbhum
2434,Khoyrasol,WEST BENGAL,Birbhum
2436,Salanpur,WEST BENGAL,Barddhaman 
2437,Barabani,WEST BENGAL,Barddhaman 
2438,Jamuria,WEST BENGAL,Barddhaman 
2439,Raniganj,WEST BENGAL,Barddhaman 
2440,Ondal,WEST BENGAL,Barddhaman 
2441,Pandabeswar,WEST BENGAL,Barddhaman 
2442,Faridpur Durgapur,WEST BENGAL,Barddhaman 
2443,Kanksa,WEST BENGAL,Barddhaman 
2444,Ausgram - II,WEST BENGAL,Barddhaman 
2445,Ausgram - I,WEST BENGAL,Barddhaman 
2446,Mangolkote,WEST BENGAL,Barddhaman 
2447,Ketugram - I,WEST BENGAL,Barddhaman 
2448,Ketugram - II,WEST BENGAL,Barddhaman 
2449,Katwa - I,WEST BENGAL,Barddhaman 
2450,Katwa - II,WEST BENGAL,Barddhaman 
2451,Purbasthali - I,WEST BENGAL,Barddhaman 
2452,Purbasthali - II,WEST BENGAL,Barddhaman 
2453,Manteswar,WEST BENGAL,Barddhaman 
2454,Bhatar,WEST BENGAL,Barddhaman 
2455,Galsi - I,WEST BENGAL,Barddhaman 
2456,Galsi - II,WEST BENGAL,Barddhaman 
2457,Burdwan - I,WEST BENGAL,Barddhaman 
2458,Burdwan - II,WEST BENGAL,Barddhaman 
2459,Memari - I,WEST BENGAL,Barddhaman 
2460,Memari - II,WEST BENGAL,Barddhaman 
2461,Kalna - I,WEST BENGAL,Barddhaman 
2462,Kalna - II,WEST BENGAL,Barddhaman 
2463,Jamalpur,WEST BENGAL,Barddhaman 
2464,Raina - I,WEST BENGAL,Barddhaman 
2465,Khandaghosh,WEST BENGAL,Barddhaman 
2466,Raina - II,WEST BENGAL,Barddhaman 
2468,Karimpur - I,WEST BENGAL,Nadia 
2469,Karimpur - II,WEST BENGAL,Nadia 
2470,Tehatta - I,WEST BENGAL,Nadia 
2471,Tehatta - II,WEST BENGAL,Nadia 
2472,Kaliganj,WEST BENGAL,Nadia 
2473,Nakashipara,WEST BENGAL,Nadia 
2474,Chapra,WEST BENGAL,Nadia 
2475,Krishnagar - II,WEST BENGAL,Nadia 
2476, Nabadwip,WEST BENGAL,Nadia 
2477,Krishnagar - I,WEST BENGAL,Nadia 
2478,Krishnaganj,WEST BENGAL,Nadia 
2479,Hanskhali,WEST BENGAL,Nadia 
2480,Santipur,WEST BENGAL,Nadia 
2481,Ranaghat - I,WEST BENGAL,Nadia 
2482,Ranaghat - II,WEST BENGAL,Nadia 
2483,Chakdah,WEST BENGAL,Nadia 
2484,Haringhata,WEST BENGAL,Nadia 
2486,Bagda,WEST BENGAL,North Twenty Four Parganas
2487,Bongaon,WEST BENGAL,North Twenty Four Parganas
2488,Gaighata,WEST BENGAL,North Twenty Four Parganas
2489,Swarupnagar,WEST BENGAL,North Twenty Four Parganas
2490,Habra - I,WEST BENGAL,North Twenty Four Parganas
2491,Habra - II,WEST BENGAL,North Twenty Four Parganas
2492,Amdanga,WEST BENGAL,North Twenty Four Parganas
2493,Barrackpur - I,WEST BENGAL,North Twenty Four Parganas
2494,Barrackpur - II,WEST BENGAL,North Twenty Four Parganas
2495,Barasat - I,WEST BENGAL,North Twenty Four Parganas
2496,Barasat - II,WEST BENGAL,North Twenty Four Parganas
2497,Deganga,WEST BENGAL,North Twenty Four Parganas
2498,Baduria,WEST BENGAL,North Twenty Four Parganas
2499,Basirhat - I,WEST BENGAL,North Twenty Four Parganas
2500,Basirhat - II,WEST BENGAL,North Twenty Four Parganas
2501,Haroa,WEST BENGAL,North Twenty Four Parganas
2502,Rajarhat,WEST BENGAL,North Twenty Four Parganas
2503,Minakhan,WEST BENGAL,North Twenty Four Parganas
2504,Sandeskhali - I,WEST BENGAL,North Twenty Four Parganas
2505,Sandeskhali - II,WEST BENGAL,North Twenty Four Parganas
2506,Hasnabad,WEST BENGAL,North Twenty Four Parganas
2507,Hingalganj,WEST BENGAL,North Twenty Four Parganas
2509,Goghat - I,WEST BENGAL,Hugli 
2510,Goghat - II,WEST BENGAL,Hugli 
2511,Arambag,WEST BENGAL,Hugli 
2512,Pursura,WEST BENGAL,Hugli 
2513,Tarakeswar,WEST BENGAL,Hugli 
2514,Dhaniakhali,WEST BENGAL,Hugli 
2515,Pandua,WEST BENGAL,Hugli 
2516,Balagarh,WEST BENGAL,Hugli 
2517,Chinsurah - Magra,WEST BENGAL,Hugli 
2518,Polba - Dadpur,WEST BENGAL,Hugli 
2519,Haripal,WEST BENGAL,Hugli 
2520,Singur,WEST BENGAL,Hugli 
2521,Serampur Uttarpara,WEST BENGAL,Hugli 
2522,Chanditala - I,WEST BENGAL,Hugli 
2523,Chanditala - II,WEST BENGAL,Hugli 
2524,Jangipara,WEST BENGAL,Hugli 
2525,Khanakul - I,WEST BENGAL,Hugli 
2526,Khanakul - II,WEST BENGAL,Hugli 
2528,Saltora,WEST BENGAL,Bankura 
2529,Mejhia,WEST BENGAL,Bankura 
2530,Gangajalghati,WEST BENGAL,Bankura 
2531,Chhatna,WEST BENGAL,Bankura 
2532,Indpur,WEST BENGAL,Bankura 
2533,Bankura - I,WEST BENGAL,Bankura 
2534,Bankura - II,WEST BENGAL,Bankura 
2535,Barjora,WEST BENGAL,Bankura 
2536,Sonamukhi,WEST BENGAL,Bankura 
2537,Patrasayer,WEST BENGAL,Bankura 
2538,Indus,WEST BENGAL,Bankura 
2539,Kotulpur,WEST BENGAL,Bankura 
2540,Jaypur,WEST BENGAL,Bankura 
2541,Vishnupur,WEST BENGAL,Bankura 
2542,Onda,WEST BENGAL,Bankura 
2543,Taldangra,WEST BENGAL,Bankura 
2544,Simlapal,WEST BENGAL,Bankura 
2545,Khatra,WEST BENGAL,Bankura 
2546,Hirbandh,WEST BENGAL,Bankura 
2547,Ranibundh,WEST BENGAL,Bankura 
2548,Raipur,WEST BENGAL,Bankura 
2549,Sarenga,WEST BENGAL,Bankura 
2551,Jaipur,WEST BENGAL,Puruliya
2552,Purulia - II,WEST BENGAL,Puruliya
2553,Para,WEST BENGAL,Puruliya
2554,Raghunathpur - II,WEST BENGAL,Puruliya
2555,Raghunathpur - I,WEST BENGAL,Puruliya
2556,Neturia,WEST BENGAL,Puruliya
2557,Santuri,WEST BENGAL,Puruliya
2558,Kashipur,WEST BENGAL,Puruliya
2559,Hura,WEST BENGAL,Puruliya
2560,Purulia - I,WEST BENGAL,Puruliya
2561,Puncha,WEST BENGAL,Puruliya
2562,Arsha,WEST BENGAL,Puruliya
2563,Jhalda - I,WEST BENGAL,Puruliya
2564,Jhalda - II,WEST BENGAL,Puruliya
2565,Bagmundi,WEST BENGAL,Puruliya
2566,Balarampur,WEST BENGAL,Puruliya
2567,Barabazar,WEST BENGAL,Puruliya
2568,Manbazar - I,WEST BENGAL,Puruliya
2569,Manbazar - II,WEST BENGAL,Puruliya
2570,Bundwan,WEST BENGAL,Puruliya
2572,Binpur - II,WEST BENGAL,Medinipur 
2573,Binpur - I,WEST BENGAL,Medinipur 
2574,Garbeta - II,WEST BENGAL,Medinipur 
2575,Garbeta - I,WEST BENGAL,Medinipur 
2576,Garbeta - III,WEST BENGAL,Medinipur 
2577,Chandrakona - I,WEST BENGAL,Medinipur 
2578,Chandrakona - II,WEST BENGAL,Medinipur 
2579,Ghatal,WEST BENGAL,Medinipur 
2580,Daspur - I,WEST BENGAL,Medinipur 
2581,Daspur - II,WEST BENGAL,Medinipur 
2582,Keshpur,WEST BENGAL,Medinipur 
2583,Salbani,WEST BENGAL,Medinipur 
2584,Midnapore,WEST BENGAL,Medinipur 
2585,Jhargram,WEST BENGAL,Medinipur 
2586,Jamboni,WEST BENGAL,Medinipur 
2587,Gopiballavpur - II,WEST BENGAL,Medinipur 
2588,Gopiballavpur - I,WEST BENGAL,Medinipur 
2589,Nayagram,WEST BENGAL,Medinipur 
2590,Sankrail,WEST BENGAL,Medinipur 
2591,Kharagpur - I,WEST BENGAL,Medinipur 
2592,Kharagpur - II,WEST BENGAL,Medinipur 
2593,Debra,WEST BENGAL,Medinipur 
2594,Panskura - I,WEST BENGAL,Medinipur 
2595,Panskura - II,WEST BENGAL,Medinipur 
2596,Tamluk,WEST BENGAL,Medinipur 
2597,Sahid Matangini,WEST BENGAL,Medinipur 
2598,Nanda Kumar,WEST BENGAL,Medinipur 
2599,Mahisadal,WEST BENGAL,Medinipur 
2600,Moyna,WEST BENGAL,Medinipur 
2601,Pingla,WEST BENGAL,Medinipur 
2602,Sabang,WEST BENGAL,Medinipur 
2603,Narayangarh,WEST BENGAL,Medinipur 
2604,Keshiary,WEST BENGAL,Medinipur 
2605,Dantan - I,WEST BENGAL,Medinipur 
2606,Dantan - II,WEST BENGAL,Medinipur 
2607,Potashpur - I,WEST BENGAL,Medinipur 
2608,Potashpur - II,WEST BENGAL,Medinipur 
2609,Bhagawanpur - II,WEST BENGAL,Medinipur 
2610,Bhagawanpur - I,WEST BENGAL,Medinipur 
2611,Nandigram - III,WEST BENGAL,Medinipur 
2612,Sutahata - I,WEST BENGAL,Medinipur 
2613,Sutahata - II,WEST BENGAL,Medinipur 
2614,Nandigram - I,WEST BENGAL,Medinipur 
2615,Nandigram - II,WEST BENGAL,Medinipur 
2616,Khejuri - I,WEST BENGAL,Medinipur 
2617,Khejuri - II,WEST BENGAL,Medinipur 
2618,Contai - I,WEST BENGAL,Medinipur 
2619,Contai - II,WEST BENGAL,Medinipur 
2620,Contai - III,WEST BENGAL,Medinipur 
2621,Egra - I,WEST BENGAL,Medinipur 
2622,Egra - II,WEST BENGAL,Medinipur 
2623,Mohanpur,WEST BENGAL,Medinipur 
2624,Ramnagar - I,WEST BENGAL,Medinipur 
2625,Ramnagar - II,WEST BENGAL,Medinipur 
2627,Udaynarayanpur,WEST BENGAL,Haora 
2628,Amta - II,WEST BENGAL,Haora 
2629,Amta - I,WEST BENGAL,Haora 
2630,Jagatballavpur,WEST BENGAL,Haora 
2631,Domjur,WEST BENGAL,Haora 
2632,Bally Jagachha,WEST BENGAL,Haora 
2633,Sankrail,WEST BENGAL,Haora 
2634,Panchla,WEST BENGAL,Haora 
2635,Uluberia - II,WEST BENGAL,Haora 
2636,Uluberia - I,WEST BENGAL,Haora 
2637,Bagnan - I,WEST BENGAL,Haora 
2638,Bagnan - II,WEST BENGAL,Haora 
2639,Shyampur - I,WEST BENGAL,Haora 
2640,Shyampur - II,WEST BENGAL,Haora 
2643,Thakurpukur Mahestola,WEST BENGAL,South  Twenty Four Parganas
2644,Budge Budge - I,WEST BENGAL,South  Twenty Four Parganas
2645,Budge Budge - II,WEST BENGAL,South  Twenty Four Parganas
2646,Bishnupur - I,WEST BENGAL,South  Twenty Four Parganas
2647,Bishnupur - II,WEST BENGAL,South  Twenty Four Parganas
2648,Sonarpur,WEST BENGAL,South  Twenty Four Parganas
2649,Bhangar - I,WEST BENGAL,South  Twenty Four Parganas
2650,Bhangar - II,WEST BENGAL,South  Twenty Four Parganas
2651,Canning - I,WEST BENGAL,South  Twenty Four Parganas
2652,Canning - II,WEST BENGAL,South  Twenty Four Parganas
2653,Baruipur,WEST BENGAL,South  Twenty Four Parganas
2654,Magrahat - II,WEST BENGAL,South  Twenty Four Parganas
2655,Magrahat - I,WEST BENGAL,South  Twenty Four Parganas
2656,Falta,WEST BENGAL,South  Twenty Four Parganas
2657,Diamond Harbour - I,WEST BENGAL,South  Twenty Four Parganas
2658,Diamond Harbour - II,WEST BENGAL,South  Twenty Four Parganas
2659,Kulpi,WEST BENGAL,South  Twenty Four Parganas
2660,Mandirbazar,WEST BENGAL,South  Twenty Four Parganas
2661,Mathurapur - I,WEST BENGAL,South  Twenty Four Parganas
2662,Jaynagar - I,WEST BENGAL,South  Twenty Four Parganas
2663,Jaynagar - II,WEST BENGAL,South  Twenty Four Parganas
2664,Kultali,WEST BENGAL,South  Twenty Four Parganas
2665,Basanti,WEST BENGAL,South  Twenty Four Parganas
2666,Gosaba,WEST BENGAL,South  Twenty Four Parganas
2667,Mathurapur - II,WEST BENGAL,South  Twenty Four Parganas
2668,Kakdwip,WEST BENGAL,South  Twenty Four Parganas
2669,Sagar,WEST BENGAL,South  Twenty Four Parganas
2670,Namkhana,WEST BENGAL,South  Twenty Four Parganas
2671,Patharpratima,WEST BENGAL,South  Twenty Four Parganas
2674,Kharaundhi,JHARKHAND,Garhwa
2675,Bhawnathpur,JHARKHAND,Garhwa
2676,Kandi,JHARKHAND,Garhwa
2677,Majhiaon,JHARKHAND,Garhwa
2678,Ramna,JHARKHAND,Garhwa
2679,Nagaruntari,JHARKHAND,Garhwa
2680,Dhurki,JHARKHAND,Garhwa
2681,Dandai,JHARKHAND,Garhwa
2682,Chinia,JHARKHAND,Garhwa
2683,Meral (Pipra Kalan),JHARKHAND,Garhwa
2684,Garhwa,JHARKHAND,Garhwa
2685,Ranka,JHARKHAND,Garhwa
2686,Ramkanda,JHARKHAND,Garhwa
2687,Bhandaria,JHARKHAND,Garhwa
2689,Hussainabad,JHARKHAND,Palamu
2690,Hariharganj,JHARKHAND,Palamu
2691,Chhatarpur,JHARKHAND,Palamu
2692,Pandu,JHARKHAND,Palamu
2693,Bishrampur,JHARKHAND,Palamu
2694,Patan,JHARKHAND,Palamu
2695,Manatu,JHARKHAND,Palamu
2696,Panki,JHARKHAND,Palamu
2697,Manika,JHARKHAND,Palamu
2698,Satbarwa,JHARKHAND,Palamu
2699,Leslieganj,JHARKHAND,Palamu
2700,Daltonganj,JHARKHAND,Palamu
2701,Chainpur,JHARKHAND,Palamu
2702,Barwadih,JHARKHAND,Palamu
2703,Mahuadanr,JHARKHAND,Palamu
2704,Garu,JHARKHAND,Palamu
2705,Latehar,JHARKHAND,Palamu
2706,Balumath,JHARKHAND,Palamu
2707,Chandwa,JHARKHAND,Palamu
2709,Hunterganj,JHARKHAND,Chatra
2710,Pratappur,JHARKHAND,Chatra
2711,Kunda,JHARKHAND,Chatra
2712,Lawalaung,JHARKHAND,Chatra
2713,Chatra,JHARKHAND,Chatra
2714,Itkhori,JHARKHAND,Chatra
2715,Gidhaur,JHARKHAND,Chatra
2716,Pathalgora,JHARKHAND,Chatra
2717,Simaria,JHARKHAND,Chatra
2718,Tandwa,JHARKHAND,Chatra
2720,Chauparan,JHARKHAND,Hazaribag
2721,Barhi,JHARKHAND,Hazaribag
2722,Padma,JHARKHAND,Hazaribag
2723,Ichak,JHARKHAND,Hazaribag
2724,Barkatha,JHARKHAND,Hazaribag
2725,Bishungarh,JHARKHAND,Hazaribag
2726,Hazaribag,JHARKHAND,Hazaribag
2727,Katkamsandi,JHARKHAND,Hazaribag
2728,Keredari,JHARKHAND,Hazaribag
2729,Barkagaon,JHARKHAND,Hazaribag
2730,Patratu,JHARKHAND,Hazaribag
2731,Churchu,JHARKHAND,Hazaribag
2732,Mandu,JHARKHAND,Hazaribag
2733,Ramgarh,JHARKHAND,Hazaribag
2734,Gola,JHARKHAND,Hazaribag
2736,Satgawan,JHARKHAND,Kodarma
2737,Kodarma,JHARKHAND,Kodarma
2738,Jainagar,JHARKHAND,Kodarma
2739,Markacho,JHARKHAND,Kodarma
2741,Gawan,JHARKHAND,Giridih
2742,Tisri,JHARKHAND,Giridih
2743,Deori,JHARKHAND,Giridih
2744,Dhanwar,JHARKHAND,Giridih
2745,Jamua,JHARKHAND,Giridih
2746,Bengabad,JHARKHAND,Giridih
2747,Gande,JHARKHAND,Giridih
2748,Giridih,JHARKHAND,Giridih
2749,Birni,JHARKHAND,Giridih
2750,Bagodar,JHARKHAND,Giridih
2751,Dumri,JHARKHAND,Giridih
2752,Pirtanr,JHARKHAND,Giridih
2754,Deoghar,JHARKHAND,Deoghar
2755,Mohanpur,JHARKHAND,Deoghar
2756,Sarwan,JHARKHAND,Deoghar
2757,Devipur,JHARKHAND,Deoghar
2758,Madhupur,JHARKHAND,Deoghar
2759,Karon,JHARKHAND,Deoghar
2760,Sarath,JHARKHAND,Deoghar
2761,Palojori,JHARKHAND,Deoghar
2763,Meherma,JHARKHAND,Godda
2764,Thakur Gangti,JHARKHAND,Godda
2765,Boarijor,JHARKHAND,Godda
2766,Mahagama,JHARKHAND,Godda
2767,Pathargama,JHARKHAND,Godda
2768,Godda,JHARKHAND,Godda
2769,Poreyahat,JHARKHAND,Godda
2770,Sundar Pahari,JHARKHAND,Godda
2772,Sahibganj,JHARKHAND,Sahibganj
2773,Mandro,JHARKHAND,Sahibganj
2774,Borio,JHARKHAND,Sahibganj
2775,Barhait,JHARKHAND,Sahibganj
2776,Taljhari,JHARKHAND,Sahibganj
2777,Rajmahal,JHARKHAND,Sahibganj
2778,Udhwa,JHARKHAND,Sahibganj
2779,Pathna,JHARKHAND,Sahibganj
2780,Barharwa,JHARKHAND,Sahibganj
2782,Litipara,JHARKHAND,Pakaur
2783,Amrapara,JHARKHAND,Pakaur
2784,Hiranpur,JHARKHAND,Pakaur
2785,Pakaur,JHARKHAND,Pakaur
2786,Maheshpur,JHARKHAND,Pakaur
2787,Pakuria,JHARKHAND,Pakaur
2789,Saraiyahat,JHARKHAND,Dumka
2790,Jarmundi,JHARKHAND,Dumka
2791,Ramgarh,JHARKHAND,Dumka
2792,Gopikandar,JHARKHAND,Dumka
2793,Kathikund,JHARKHAND,Dumka
2794,Shikaripara,JHARKHAND,Dumka
2795,Ranishwar,JHARKHAND,Dumka
2796,Dumka,JHARKHAND,Dumka
2797,Jama,JHARKHAND,Dumka
2798,Masalia,JHARKHAND,Dumka
2799,Narayanpur,JHARKHAND,Dumka
2800,Jamtara,JHARKHAND,Dumka
2801,Nala,JHARKHAND,Dumka
2802,Kundhit,JHARKHAND,Dumka
2804,Tundi,JHARKHAND,Dhanbad
2805,Topchanchi,JHARKHAND,Dhanbad
2806,Baghmara-Cum-Katras,JHARKHAND,Dhanbad
2807,Gobindpur,JHARKHAND,Dhanbad
2808,Dhanbad-Cum-Ken-duadih-Cum-Jagta,JHARKHAND,Dhanbad
2809,Jharia-Cum-Jorap-okhar-Cum-Sindri,JHARKHAND,Dhanbad
2810,Baliapur,JHARKHAND,Dhanbad
2811,Nirsa-Cum-Chirkunda,JHARKHAND,Dhanbad
2813,Nawadih,JHARKHAND,Bokaro
2814,Bermo,JHARKHAND,Bokaro
2815,Gumia,JHARKHAND,Bokaro
2816,Peterwar,JHARKHAND,Bokaro
2817,Kasmar,JHARKHAND,Bokaro
2818,Jaridih,JHARKHAND,Bokaro
2819,Chas,JHARKHAND,Bokaro
2820,Chandankiyari,JHARKHAND,Bokaro
2822,Burmu,JHARKHAND,Ranchi
2823,Kanke,JHARKHAND,Ranchi
2824,Ormanjhi,JHARKHAND,Ranchi
2825,Angara,JHARKHAND,Ranchi
2826,Silli,JHARKHAND,Ranchi
2827,Sonahatu,JHARKHAND,Ranchi
2828,Namkum,JHARKHAND,Ranchi
2829,Ratu,JHARKHAND,Ranchi
2830,Mandar,JHARKHAND,Ranchi
2831,Chanho,JHARKHAND,Ranchi
2832,Bero,JHARKHAND,Ranchi
2833,Lapung,JHARKHAND,Ranchi
2834,Karra,JHARKHAND,Ranchi
2835,Torpa,JHARKHAND,Ranchi
2836,Rania,JHARKHAND,Ranchi
2837,Murhu,JHARKHAND,Ranchi
2838,Khunti,JHARKHAND,Ranchi
2839,Bundu,JHARKHAND,Ranchi
2840,Erki (Tamar II),JHARKHAND,Ranchi
2841,Tamar I,JHARKHAND,Ranchi
2843,Kisko,JHARKHAND,Lohardaga
2844,Kuru,JHARKHAND,Lohardaga
2845,Lohardaga,JHARKHAND,Lohardaga
2846,Senha,JHARKHAND,Lohardaga
2847,Bhandra,JHARKHAND,Lohardaga
2849,Bishunpur,JHARKHAND,Gumla
2850,Ghaghra,JHARKHAND,Gumla
2851,Sisai,JHARKHAND,Gumla
2852,Verno,JHARKHAND,Gumla
2853,Kamdara,JHARKHAND,Gumla
2854,Basia,JHARKHAND,Gumla
2855,Gumla,JHARKHAND,Gumla
2856,Chainpur,JHARKHAND,Gumla
2857,Dumri,JHARKHAND,Gumla
2858,Raidih,JHARKHAND,Gumla
2859,Palkot,JHARKHAND,Gumla
2860,simdega,JHARKHAND,Gumla
2861,Kurdeg,JHARKHAND,Gumla
2862,Bolba,JHARKHAND,Gumla
2863,Thethaitangar,JHARKHAND,Gumla
2864,Kolebira,JHARKHAND,Gumla
2865,Jaldega,JHARKHAND,Gumla
2866,Bano,JHARKHAND,Gumla
2868,Sonua,JHARKHAND,Pashchimi Singhbhum
2869,Bandgaon,JHARKHAND,Pashchimi Singhbhum
2870,Chakradharpur,JHARKHAND,Pashchimi Singhbhum
2871,Kuchai,JHARKHAND,Pashchimi Singhbhum
2872,Kharsawan,JHARKHAND,Pashchimi Singhbhum
2873,Chandil,JHARKHAND,Pashchimi Singhbhum
2874,Ichagarh,JHARKHAND,Pashchimi Singhbhum
2875,Nimdih,JHARKHAND,Pashchimi Singhbhum
2876,Adityapur,JHARKHAND,Pashchimi Singhbhum
2877,Seraikela,JHARKHAND,Pashchimi Singhbhum
2878,Gobindpur,JHARKHAND,Pashchimi Singhbhum
2879,Khuntpani,JHARKHAND,Pashchimi Singhbhum
2880,Goilkera,JHARKHAND,Pashchimi Singhbhum
2881,Manoharpur,JHARKHAND,Pashchimi Singhbhum
2882,Noamundi,JHARKHAND,Pashchimi Singhbhum
2883,Tonto,JHARKHAND,Pashchimi Singhbhum
2884,Chaibasa,JHARKHAND,Pashchimi Singhbhum
2885,Tantnagar,JHARKHAND,Pashchimi Singhbhum
2886,Manjhari,JHARKHAND,Pashchimi Singhbhum
2887,Jhinkpani,JHARKHAND,Pashchimi Singhbhum
2888,Jagannathpur,JHARKHAND,Pashchimi Singhbhum
2889,Kumardungi,JHARKHAND,Pashchimi Singhbhum
2890,Majhgaon,JHARKHAND,Pashchimi Singhbhum
2892,Patamda,JHARKHAND,Purbi Singhbhum
2893,Golmuri-Cum-Jugsalai,JHARKHAND,Purbi Singhbhum
2894,Ghatshila,JHARKHAND,Purbi Singhbhum
2895,Potka,JHARKHAND,Purbi Singhbhum
2896,Musabani,JHARKHAND,Purbi Singhbhum
2897,Dumaria,JHARKHAND,Purbi Singhbhum
2898,Dhalbhumgarh,JHARKHAND,Purbi Singhbhum
2899,Chakulia,JHARKHAND,Purbi Singhbhum
2900,Baharagora,JHARKHAND,Purbi Singhbhum
2903,Paikamal,ORISSA,Bargarh 
2904,Jharabandha,ORISSA,Bargarh 
2905,Jharabandha,ORISSA,Bargarh 
2906,Padmapur,ORISSA,Bargarh 
2907,Burden,ORISSA,Bargarh 
2908,Gaisilet,ORISSA,Bargarh 
2909,Melchhamunda,ORISSA,Bargarh 
2910,Sohela,ORISSA,Bargarh 
2911,Bijepur,ORISSA,Bargarh 
2912,Barapali,ORISSA,Bargarh 
2913,Bheden,ORISSA,Bargarh 
2914,Bargarh,ORISSA,Bargarh 
2915,Bhatli,ORISSA,Bargarh 
2916,Ambabhona,ORISSA,Bargarh 
2917,Attabira,ORISSA,Bargarh 
2919,Rengali,ORISSA,Jharsuguda 
2920,Lakhanpur,ORISSA,Jharsuguda 
